"lyrics","genre"
"i know he hurt you make you scare of love too scare to love he do not deserve youbecause your precious heart be a precious heart he do not know what he have and i thank god oh oh oh and it be gonna take just a little time but you be gonna see that i be bear to love you what if i falli will not let you fall what if i cryi will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter what if i falli will not let you fall what if i cryi promise i will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter look in the mirroryou be beautiful so beautiful i be here to remind youyou be my only one let me be the one to heal all the pain that he put you throughit be a love like you never know just let me show you what if i falli will not let you fall what if i cryi will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter what if i falli will not let you fall what if i cryi promise i will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter i wanna believe that you get me baby i swear i do from now until the next life i wanna love wanna give you all my heart what if i falli will not let you fall what if i cryi will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter what if i falli will not let you fall what if i cryi promise i will never make you cry and if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter what if i fallwhat if i cryand if i get scaredi will hold you tight when they be tryna get to you baby i will be the fighter",3
"when you hear somebody say somebody hit like a girl how do that hit youis that such a bad thingwhen you hear a song that they play sayin you run the world do you believe itwill you live to see itsister shoulder daughter lover healer break halo mother nature fire suit of armor soul survivor holy water secret keeper fortune teller virgin mary scarlet letter technicolor river wild baby girl woman child female when somebody laugh and imply that she ask for it just cause she be wear a skirt oh be that how that workswhen somebody talk about how it be adam first do that make you 2 bestor do he save the good for lastsister shoulder daughter lover healer break halo mother nature fire suit of armor soul survivor holy water secret keeper fortune teller virgin mary scarlet letter technicolor river wild baby girl woman child female yes female she be the heart of life she be the dreamer dream she be the hand of time she be the queen of king sister shoulder daughter lover healer break halo mother nature fire suit of armor soul survivor holy water secret keeper fortune teller virgin mary scarlet letter technicolor river wild baby girl woman child female mhm female",3
"die last night in my dream walk the street of some old ghost town i try to believe in god and james dean but hollywood sell out see all of the saint lock up the gate i can not enter walk into the flame call out your name but there be no answer and now i know my heart be a ghost town my heart be a ghost town my heart be a ghost town my heart be a ghost town die last night in my dream all the machine have be disconnect time be throw at the wind and all of my friend have be disaffected now i be search for trust in a city of rust a city of vampire tonight elvis be dead and everyones spread and love be a satire and now i know my heart be a ghost town my heart be a ghost town ooh my heart be a ghost town my heart be a ghost townthere be no one leave in the world i be gunslingindo not give a fuck if i go down down down i get a voice in my head that keep sing oh my heart be a ghost town ooh my heart be a ghost town oh my heart be a ghost townsaid my heartmy heart be a ghost town my heart be a ghost town",1
"101adrianne lenker dragon eyesdan bull squadronsdounia posh pillowtalkduncan laurence last nightgorillaz the pink phantom ft elton john 6lackheadie one charlie sloth fire in the booth pt 3jorja smith come over ft popcaan julia michaels lie like thiskali uchis la luz ft jhay cortez london grammar californian soilmallrat rockstarmc fly tonight be the nighttobi lou student loanswho heem ppcocaine let link remix1028ubbles run it baqaap ferg big aap ft monica arcangel sech amantes amigosashton irwin have u find what ur look forbankroll blockaye ballinbecky hill spacebishop briggs higherblackpink lovesick girlsbrandy clark like minebrothers osborne dead man curvebri steves stick up ft poundside pop cascada i be feel it in the aircasey veggies moonwalkincher lloyd one drink awaychet fake lowcol3trane pretty ft mahalia cosha no kink in the wirecreo awakendblock europe aitch ufodenzel curry live from the abyssdesiigner mollydevin dawson range roverdizzee rascal body loosedoe boy southside yessirskidon diablo invincible theme from afk arenadrew sycamore cry wolf draw sycamore i wanna be dance dua lipa levitate remix ft da baby dylan brady when i look at youella henderson roger sanchez dream on meella mai not another love songeric bellinger isolationeric church hell of a viewevan giia tiny lifefivio foreign polo g bop itfroogle good juicegood time ahead pshetjo jo the changejordin spark homebodyjosh groban the impossible dreamkhao do with her 20 ft lil baby gucci mane ybn nahmir tabius tate kranium through the windowkylie morgan cuss a little ft walker hayes landmvrks rainfalllee brice much beerleslie odom jr cold remix ft sia lose king oops i be sorry ft ty dolla ign gashilupe fiasco soundtrakk oh yeslupe fiasco soundtrakk apologeticmadison beer baby syn cole remixmaren morris good than we find itmario marsmarshmello demi lovato okay not to be okay duke jones remixmaty noyes lowkey ft franke megan you stallion do not stop ft young thug queen naija lie to me ft lil durk rae rae crash flow aint trippin ft 42 dugg stunna 4 vega rah swish 50 bar pt 4recovery girl bad brainrecovery girl im upsetri ff raff yelawolf ronny j million dollar mulletrini out of the bluerockie fresh suiciderozei ooo la la remix ft luh kel ruel say it over ft cautious clay sevyn streeter davido kissezshawn mendes wondersinead oconnor trouble of the worldskylar grey fuck crazyslayter mob shit ft capolow fenix flexin souly have lonr leapthe vamp bettertiagz do not mess with metrey songz two waysty fontaine cuff jeansupsahl absofacto money on my mindwallows virtual aerobicswinona oak piano in the skyyfn lucci man downyung tory lil bih103jhene aiko votejt music tell you so ft andrea storm kaden104cg5 i ama walk right inlil wayne nfl ft hoody baby gudda gudda paidway to ddg why would you leavetokyos revenge zedsu eyes105headie one breathingjunglepussy main attractionnate want to battle one last timerittz jesus blanco ft nawf6od stunna 4 vega 4risk106anderson paak jewelzdah russian leatherdrippin so pretty bad news ft lil tracy future island bear in a warjoesef do it make you feel goodjoyce wrice that be on you japanese remix ft umimarr grey f coronamaurice moore it be on you ft jydnquiet child ride da wav ft tinashe1077ae texted promisesacdc shoot in the darkadrian daniel round town ft asiah cheat code bryce vine staychip flowerscomethazine derek jeterdeathby romy release yourselfghetts ic3 ft skepta masego shenseea silver tongue devilmeghan trainor last christmasmeghan trainor my kind of presentsainvil sweetsean leon south of france freestyleshaq g ihateyousheed roll me upthey wale lose focustravis scott franchise remix ft future young thug miatrippie redd sleepy hollowynw bslime one step ft ynw melly108boy in space notd therapychase atlantic mollyezhel allahindan bulheadie one princess cut ft young t bugsey jutes backseat kiss mek forest rackin ft flee victoria monet touch me remix ft kehlanivowl painvrsty shamelesswstrn armagidion ft sai so wstrn never findxavier omar like i feel ft mereba109aap twelvyy powerpuff girlsalexander 23 brainstormane brun crumbsant beale peter panbea miller wisdom teethbebe rexha baby i be jealous ft doja cat benny the butcher timeless ft big sean lil wayne carmody life apartceraadi favoritechannel tres skate depotchurch ap ohninecoi leray rick owenscupcak ke elephantdan bull the american dreamdounia god calleddie benjamin run away from homeeric bellinger weak all weekferdinand money right ft kareem kateb frvrfriday window shop ft lil baby gabi de martino pretty little mindji the prince of ny letter 2 ujax jones aura i miss ujaymes young spacesjohn k cheap sunglassesjuicy j load it up ft nle choppa kalanfr fr get in ft stunna 4 vega karlae jimmy choo ft gunna young thug kingg bucc turn me up ft nle choppa king von i be what i be ft fivio foreign kita alexander can not help myselfkodie shane let us not fall in love ft jacquees labrinth no ordinarylike saturn beautiful ruinslil boom kuruko no basket ft trendylil ricefield trapanese remix ft da boii cash kidd seiji odalil tracy designer talk ft lil keed little mix not a pop songlykke li bronmaggie lindemann scissorhandsot genasis back to you ft charlie wilson chris brown omarion involvedomb peezy big homie remix ft jackboy king von phora star in the sky ft jhene aiko poorstacy love spellspowfu stay4everpreme popcaan comfortable ft davido roboy 1017 load ft pooh shiesty enchant k shiday foogiano big scarr gucci mane rockit gaming lie ft dan bullronsocold elon ft pasto flocco russ pay offsaint jhn gorgeoussasha sloan hypochondriacskylar grey sidewaysshirley bassey i owe it all to yousleepwalkrs much than word ft mneksonny fodera ella eyre wiredstephen puth whose arm ft sofia reyes style p ghostface killah remy ma the mecca ft radhamusprime dave east nas ti pardon ft lil baby taylor bennett be yourself pt 2 sunset fallsty fontaine delectablexan griffin backwardsyungblud cotton candy1010jt music train montage ft andrea storm kaden pearl jam get it back1012fred again jessie i miss youjulia jacklin cryjulia jacklin to perth before the border closesnate want to battle right this wrongsnate want to battle what you want ft jt music nf chase demo ft mikayla sippel portugal the man who be gonna stop me ft weird al yankovic rod wave shoot starsa vich lucky dayyoung nudy never1013gwen stefani sleigh ridelaurel good i ever hadlauv conan gray fakeomar apollo want u around ft ruel sharon van etten let gosoulja boy stovestevie wonder can not put it in the hand of fate ft busta rhyme chika cordae rapsody stevie wonder where be our love song ft gary clark jr rhyme chika cordae rapsody toosii meet in la1014alaina castillo parateayzha nyree much guidancebrandy no tomorrow pt 2 ft ty dolla ign brickboydior talk my shit ft tokyos revengedemi lovato commander in chiefemotional orange channel tres all thati do know how but they find me light go downjacob bank devil that i knowjohnrobert healthy baby boyjosie man growkelly rowland crazykucka ascensionlauren duski the break kindluna shadow battery lifemadein tyo bet uncut ft smino chance the rapper mae muller hfbdmiddle kid r u 4 mepentatonix be my eyesrejjie snow snoh aalegra cam obi mirrorsrenforshort afterthoughtsrostam unfold yourozzi orange skiessavannah leftout ft keyon christ tate mc rae ali gatie lie to metm88 rich the kid breakin u off ft ty dolla ign 2 chainz southside tsha change ft gabrielle aplin unlike pluto do not wait for meviagra boy be not nice1015ameer vann keep your distanceaustin mahone summer loveava max christmas without youbhad bhabie do it like meeugy pull up ft 24k goldn frisco karma ft skengdo hope tala crazyinhaler when it breaksjarryd james miraclesjawny trigger of lovekojo fund duppykyle allen music cure the pestilencelouis the child coin self carem24 nikeysm huncho nafe smallz pmwneedtobreathe who be i remix ft elle king not3s one much time ft aj tracey pop smoke ice out audemars remix ft lil wayne ray blk lovesicksophia messa make ft pink sweatstefflon don can not let you go1016not flo milli mean8ubbles endless vibeaesop rock pizza alleyally brooke afrojack what be we wait forari lennox cognac eyesashton irwin scarazure ryder strongerbeam psychobillie marten orange treebirdy if this be it nowbrad cox short live lovecavetown sharpenerclaire rosinkranz jeremy zucker backyard boy remixd smoke rapturedan bull the archillagerdani leigh moniquedavid shawty what i havedvbbs west coast ft quinn xciielli ingram heavyfickle friend 92geazy hate the way ft blackbear glass animal tangerine remix ft arlo park gnar diamond choker ft lil uzi vert grouplove break angelgrouplove trip on meharry hudson overwhelmedhot milk glass spidersicona pop sofi tukker spaidk king alfredilira eat my brainjazz cartier disclosurejordan davis lose youjosh groban angelsjustin bieber benny blanco lonelykanye west nah nah nahking princess only time make it humankota the friend dragonlana del rey let me love you like a womanlbs keevin john doeleon bridge lucky daye all about youlil keed show me what you get ft ot genasis little mix happinesslocal native lemon ft sharon van etten luh kel reallund downhillmaja kristina imma show umajor lazer que lo que ft paloma mami maroon 5 popcaan nobodys love remixmary j blige see what you have donemelii way too softnothing but thief phobiaorla gartland pretendingpaloma faith fall downparis hilton i blame youpuma blue snowflowerq da fool real rich ft peewee longway queen naija love languager i l e y everybody leavesray blk lovesickrich the kid young boy never break again bankrollrobin schulz all we get ft kiddoruss sorryrussell dickerson never get oldsada baby whole lotta choppas remix ft nicki minaj shaed no other wayshakka hold me backsinead harnett take me away ft earthgangsofia carson guess i be a liarstatik selektah keep it move ft gary clark jr nas joey badatayla parx residuethe marias care for youthe weeknd in your eye remix ft kenny gtheia freakty dolla ign by yourself ft jhene aiko mustard vargas lagola suddenlyveronica fusaro beachyella beezy solid ft 42 dugg yung ro stunna 4 vega bulletproof remix1017bonecage i really like dicks ft dan bull jt music a little bite insane ft andrea storm kaden nerd out cg5 the among us rap battle killer on the floor1018yfn lucci september 7th1019calboy gang gangcaroline polachek the gate extend mixdodie cool girljosh a jake hill run uplost girl lazy love ft ivorian doll nate want to battle haunt and unwantednow unite habibi1020arlo park green eyesblacc zacc tenniscyn new yorkela minus dominiqueerika de casier no butterfly no nothingmarika hackman between the barsmichael christmas nissan altimanle choppa cha chanilufer yanya crashno cap i can notodette dwellpap chanel future gucci bucket hat ft herion young phoebe green golden girlthe staves good woman1021biig piig liahrbiig piig oh nobilmuri absolutelycrankingmymfinhogcomethazine 556deante hitchcock deja vu ft guapdad 4000deante hitchcock text me ft ro james de j loaf no ceil ft gunna dolly parton monica jordin spark rita wilson sara evans pinkdounia grey gooseeasy life daydreamsfinneas can not wait to be deadgalimatias lay lowher damagejoyner lucas snitchjulien baker faith healerkyle allen music seal your fatelary over fredo bang 21lil gotit tellin you ft lil pjmor mor do not cryolivia dean echorahli do dirt alone remix ft kevin gate shygirl slimeslayyyter self destruct ft wukitobi lou mia gladstone notice mety dolla ign spicy ft post malone unlike pluto rise color lenseswho heem tyga lil mosey let link remixyoung boy never break again the story of oj top version1022amy shark cmon ft travis barker bea miller amine feel something differentbring me the horizon teardropscall me karizma mike dead six feetchief keef lola bunnydonna missal nothing gonna hurt you babyeliza the delusionals sentimentalfitz head up highflohio with ease ft kasien gracey do notjack harlow tyler herrojamie lynn spear follow me zoey 101 ft chantel jeffries rico nasty do not like me ft gucci mane don toliver terror jr run from the sunvan jess high dry1023ariana grande positionsarlissa little girlashnikko halloweenie iii seven daysaurora thank uawa feeling ft jb scofield awolnation radical remix ft grouplove babygirl easybexey jawbonebfb da packman honey packblaze for the team ft tee grizzley boofboiicy tryin not toboys world girlfriendsbright eye miracle of life ft phoebe bridgers brokeasf rich the kid flute remixbuzzy lee what have a man donecam forget youcapulets waitchase b omb bloodbath ken the man for mechris stapleton arkansascloves deaddaddy yankee anuel aa kendo kaponi don don remixdavid banner come home ft trombone shorty kandi tpain big krit neyo dizzee rascal ocean wisdom do not be dumbdrax project firefly ft aacacia fetty wap eden xo wonderwallemeli sande stonebwoy nana rogue much of youemily weisband out of this careric prydz nopusfedde le grand ally brooke gatekeeperflawes hold out for the winflight mugginflipp dinero no no no ft a boogie wit da hoodie goody grace winter ft burna boy hannah grace closerhot chip straight to the morning ft jarvis cocker illenium tom de longe paper thinimelda may 11 past the hourjackboy aggy ft tyga jeezy back ft yo gotti jermaine dupri change ft kirk franklin jac ross keedron bryant anthony hamilton big rube smokie norful pj morton rotimi wanya morris common neyo detroit youth choir johnta austin gary clark jr angel eric bellinger josie proto champagne fizzleskarol g bichotakat dahlia tu torturakid ink kiss the skykid trunk idk pt 2kiesza sensuum defectuikim petras party till i dieking von gleesh placekoe wetzel good die youngkream water ft zoharaksi really love ft craig david digital farm animal kylie minogue i love itlaxx facetimele ann rime dave aude coyote ugly dave aude megamixlemaitre day 4leyla blue f yourselflike saturn dreamy dimensionslil tracy chrome heart lenslil zay osama like a pimp ft stunna 4 vega liss leave me on the floorlittle mix sweet melodyloote push daisieslou elliotte good you have ever hadlou get cash be oklova lonely onesmabes catch upmarc e bassy free like me ft cory henry marshmello imanbek too much ft usher mat kearney grand canyonmatoma emma steinbakken wowmb3five ybn nahmir will not losemiley cyrus zombie live from the niva save our stage festivalnelly florida georgia line lil bitneyo u 2 luv remix ft lil durk queen naija jeremih neil young homefiresnoah kahan pride ft mxmtoon paloma faith last night on earthpassenger a song for the drink and break heartedphora cupid curse ft kehlani raissa crowdedrockit gaming say my namehttpsgeniuscomrockitgamingsaymynamelyricsruth anne remember thissamantha jade back 2 backsarah klang canyonsaweetie back to the street ft jhene aiko sea girl accident wait to happenshirley bassey i be hereskylar grey bob the devil make me do itslayter jay critch outsidessgkobe talkinstay solid rocky demonssvea i will get bettertay money brat ft mulatto the kid laroi so donethe magic gang someone like youthe marias bop it uptia gostelow two loversysn flow want beef 30zedd griff inside out1025cub sport this daysher hold onjid cludder freestyle1026ingrid andress christmas always find mejake bugg all i neednoah cyrus i get so high that i see jesus live record ft miley cyrus saint jhn suck to be yousg lewis lucky daye fee the firetwice i can not stop me1027not sangria ft denzel curry benee plain ft flo milli lily allen cher happiness be just a thing call joedan bull deadly silhouettesdavid duchovny layin on the tracksempress of you have get to feel ft amber mark jime stack can we ft kacy hillnothingnowhere blood ft judge kenny hoopla pia mia flo milli hot remix ft sean paul queen naija bitter ft mulatto rezz orbitsince99 carbon copysteps something in your eyestaio cruz wonder stereo 2020yn jay thick with no ass ft rmc mike1028against the current that will not save usariel pink burn out loveblack honey i like the way you diecommon say peace ft black think fever 333 in the endgrandson one step closerkacy hill six umru remixkelly clarkson brett eldredge under the mistletoekitten angelinanow unite goldenrhye black rainsavannah re solidthe knock all about you ft foster the people torus kelly let it snow ft babyface1029ally brooke baby i be come homeann marie you can have himbakar 1st timebalthazar losersbecky g ozuna no dramabirdman plaque ft young greatness burna boy 20 10 20busta rhyme look over your shoulder ft kendrick lamarchanging cleo south ft guccihighwaters chip ignitecl 5 starcl hwade la soul remove 45 ft style p talib kweli pharoahe monch mysonne chuck have posdnuos dua lipa angele feverglaive touchekevin gate weeksking comb cartislastlings out of touchpaloma faith goldphora traumatize ft toosii petit biscuit burninthe avalanche interstellar love ft leon bridge the marias we be the lucky onesyoung nudy vice cityzack fox fabo stick1030alesso charlotte lawrence the endalicia key brandi carlile a beautiful noiseanna straker boy will be boysapre i know i will find itavi va queen of the freaksbad bunny jhay cortez dakitibella thorne lonelybenny benassi jeremih lovelifebetsy do not you stopbetta lemme mommybishop briggs walk you homeblac youngsta i meet tay keith first ft lil baby moneybagg yo carly rae jepsen it be not christmas till somebody criesclient liaison interventioncmten never meet 100 gecs remix ft glitch gum david shawty 16yrold evil plansdeacon love for the summer ft loren gray deathby romy it be rain mendillion francis evie irie be somebodydj choose megan you stallion thick remixdj politik deathby romy wolfdoe boy southside tweakin ft future e40 i stand on that ft joyner lucas tieleni foureira light it upemeli sande breatheeric church through my raybanserthlings irrationalflorida georgia line light this yearfreddie gibbs 4 thangs ft hitboy big sean french montana double g ft pop smoke gabbie hanna shut me upgroundbreaking paradeguapdad 4000 alphahana so sohotboii dimjay gwuapo black mask ft pop smoke jid jidtranada freestylejonas brother i need you christmasjulia stone dancejvke upside down remix ft charlie puth kda much ft madison beer gidle league of legend seraphine jaira burn lexie liu kayzo ost liarkembe x scare ft denzel curry kyle what it be remix ft chris brown liam payne naughty listlike saturn hollow outlil durk 6lack young thug stay downlil ricefield neji ft seiji oda 247zelil tjay losseslil tracy joust ft marvy ayy magic sword invincible remix ft waveshaper mdma lemonheadmeduza paradise ft dermot kennedy melvoni chromenotd catello nobodynyck caution how you live it ft joey badaonefour the kid laroi my cityosquinn 1234 ft ericdoa midwxst paris jackson let downpeking duk the wombat nothing to love about lover3hab astrid s hrvy be i the only oneramriddlz savittariusrexx life raj state of mindrich the kid young boy never break again automaticrobert grace fake fine remix ft gnash rock mafia wiz khalifa do not change youroute 94 sad song ft l devine russ i love merylo rodriguez for me ft yo gotti sarah lerose mike zombie i likesmino donny outthawayswae lee tyga lil mosey krabby steptainy dani leigh kris floyd faltatash sultana willow tree ft jerome farah themxxnlight ash ketchumtiagz zombie ft curtis roach tierra whack doration wayne delude ft misttristam violencetroye sivan 1010vaishalini watch your stepvicetone shadow ft allie xye ali right time remix ft reggie becton tank young scooter zaytoven black migo ft future yungeen ace be not the typeyung ban freak show ft mulatto zella day crazy train1031kelly collins lose causeslil toe plugwendigo ice out 50 cal ft matt ox lil darkie",3
"i have be a roll stone all my life fly all alone fly blind i have see it all i have be around i have be lose and i have be find but who i be with you be who i really wanna beyou be so good for me and when i be holdin you it feel like i have get the world in my hand yes a good man be who i be with you i have get a way to go on this ride but i get a hand to hold that fit just right you make me laugh you make me high you make me want to hold on tightbecause who i be with you be who i really wanna beyou be so good for me and when i be holdin you it feel like i have get the world in my hand yes a good man be who i be with you who i be with you because of you i be a lucky man and you be the good part of who i be who i be with you be who i really want to beyou be so goodyou be so good for me baby and when i be holdin you it feel like i have get the world in my hand yes a good man be who i be with you yes who i be with you",3
"i see a truck back out of your drive you be sit in the passenger side mess with the radio you have your sun glass on i pull over cause i couldnt believe two week ago that be you and me ride down this old back road sing our song now everybody round our town be whisper a tear in your eye say i should have be listen baby be someone else call you baby its drive me crazy this be in the dark goodbye arent never easy so break it to me hard if youre over my love girl lie it on my heart do try to save me be someone else call you babyyou want time and you want your space so i back off do whatever it take never really think you be that ready for move along now i arent leave till i hear you say whats go on itll be what it will be its either him or me give me the word and girl im go baby be someone else call you baby its drive me crazy this be in the dark goodbye arent never easy so break it to me hard if youre over my love girl lie it on my heart do try to save me be someone else call you babyno goodbye arent never easy so break it to me hard if youre over my love girl lie it on my heart do try to save me be someone else call you babyno do try to save me be someone else call you babyis someone else call you baby",3
"yes you know i love you in a tight dress but youre oh my god slippin out of it you turn me on girl you know you do but you tear me up even good in boot we aint gotta worry bout gettin dirty we can do whatever we want baby put your luccheses on you know you want tocause we get a full moon and its friday night girl you get me so hook aint nothin ever look good in boot fair girl it aint even fair when all it take be you lettin down your hair to drive me wild like you know you do it work every time but even good in boot we aint gotta worry bout gettin dirty we can do whatever we want baby put your luccheses on you know you want tocause we get a full moon and its friday night girl you get me so hook aint nothin ever look good in boot we aint gotta worry bout gettin dirty we can do whatever we want baby put them luccheses on you know you want tocause we get a full moon and its friday night girl you get me so hook aint nothin ever look good in boot girl you get me so hook aint nothin ever look good in them boot",3
"i be the fuckin man yall do not get it do yatype of money everybody act like they know you go uptown new york city bitch them spanish girl love me like i be aventura tell uncle luke i be out in miami too club hard fuck woman there be not much to do wrist bling get a condo up in biscayne still get brain from a thang be not shit change how you feel how you feel how you feel25 sit on 25 mill uh i be in the build and i be feel myself rest in peace mac dre i ama do it for the bay okay get pay we will holler whenever that stop my team good we do not really need a mascot tell tune light one pass it like a relayymcmb you niggas much ymcame franny and mally mall at the cribo shout go out to niko j and chubbs shout to gibbo we get santa margherita by the liter she know even if i be fuck with her i do not really need her aww that be how you feel man that be really how you feelbecause the pimpin ice cold all this bitch wanna chill i mean maybe she will not but then again maybe she will i can almost guarantee she know the deal real nigga what be upnow she want a photo you already know though you only live once that be the motto nigga yoloand we bout it every day every day every day like we sittin on the bench nigga we do not really play every day every day fuck what anybody saycan not see em because the money in the way real nigga what be uponetime fuck one time i be call niggas out like the umpire sevengrams in the blunt almost drown in her pussy so i swim to her buttit be eastside we in this bitch wish a nigga would like a tree in this bitch and if a leaf fall put some wee in that bitchthat be my mo add a b to that shit i be fuck up tear down i be twist doorknob talk stupid off with your headnigga money talk and mr ed yes i be so young money get a drum on the gun energizer bunny funny how honey be not sweet like sugaram not shit sweet niggas on the street like hooker i tongue kiss her other tongue skeet skeet skeet water gun oh my god becky look at her butt tunechi now she want a photo you already know though yeahyou only live once that be the motto nigga yoloand we bout it every day every day every day like we sittin on the bench nigga we do not really play every day every day fuck what anybody saycan not see em because the money in the way real nigga what be upreal nigga what be upnow she want a photo you already know though you only live once that be the motto nigga yoloand we bout it every day every day every day like we sittin on the bench nigga we do not really play every day every day fuck what anybody saycan not see em because the money in the way real nigga what be up",6
"always stayin out late get off at 8but you come to door at 3name on your phone say caller unknown but girl you be not foolin me i can see it in your eye and all the shh you hide all your excuse they be always in the way do you think that i be stupid make a new one everyday but you can not lie girl i be not blind if love be just a game you play good then you be losinstupid excuse say you be out with your friend try to pretend like i do not know what you be doingit be funny to me the joke be on you and girl i see through it all your excuse they be always in the way do you think that i be stupid make a new one everyday but you can not lie girl i be not blind if love be just a game you play good then you be losinstupid excuse all your excuse they be always in the way do you think that i be stupid girl you be not foolin me all your excuse they be always in the way do you think that i be stupid make a new one everyday but you can not lie girl i be not blind if love be just a game you play good then you be losinstupid excuse embed share urlcopy embed copy",3
"you like to drink and to smoke to take away the pain and i do not remember all of my mistake and every high get low with no one to blame youre not alright i be not alright xowhen i be high in the shade and im feelin a way baby hello i just want to see if your plan ever changeyou be my xogotta fight for the love what a rush and i do not want to let go so do not let me go get no patience conversation drivin you up the wall i be imperfect you be a goddess no sarcasm at all you say youre sorry but do know what you be sorry for no no point in keep the score you like to drink and to smoke to take away the pain and i do remember all of my mistake and every high get low with no one to blameyou be not alright i be not alrightyou be not alright im not alright i like to drink and to smoke to take away the pain and you do not remember all of your mistake and when our heart be not break they be out of placeyou be not alright i be not alrightlet us roll you and i do not belong in a place like this baby let us roll we do not need to believe everything they think when it be all so uh head down that road and you do not gotta go down solo no do not let me go get no patience conversation drivin you up the wall i have be perfect you be a goddess no sarcasm at all you say you be sorry but do not know what you be sorry for no no point in keep the score you like to drink and to smoke to take away the pain and i do not remember all of my mistake and every high get low with no one to blameyou be not alright i be not alrightyou be not alright i be not alright i like to drink and to smoke to take away the pain and you do not remember all of your mistake and when our heart be not break they be out of placeyou be not alright i be not alright",6
