"lyrics","genre"
"my buddy think i be on the lake boss think i have be sick for day and mama probably on her waybecause i be not pick up the phone i have be a million place but they be all up in my head overdrinking overthinking ever since you leave i have be go i have be go i have be sittin on the couch watch tv all day long all day long i have be tryin to figure out how a good thing go wrong fast than that freight train far than that airplane sad than a country song head down that highway anywhere but my way ever since you move on i have be go take a trip down memory lane check into hotel heartbreak pass rock bottom on the way without leave my live room i have be a million place but they be all up in my head overdrinking overthinking ever since you leave i have be go i have be go i have be sittin on the couch watch tv all day long all day long i have be tryin to figure out how a good thing go wrong fast than that freight train far than that airplane sad than a country song head down that highway anywhere but my way ever since you move on i have be go yes i have be go all the clothe be on the floor all the mail by the door all the whiskey bottle in my bed all the dish in the sink all the gas be in the tank all the neighbor probably think i be dead i have be go i have be go i have be sittin on the couch watch tv all day long all day long i have be tryin to figure out how a good thing go wrong fast than that freight train far than that airplane sad than a country song head down that highway anywhere but my way ever since you move on i have be go i have be go go",3
"should i give up sunset for marigold morningsshould i look for rainbow or wait for the rainis happiness on the highway or be it park in the drivewayshould i lean on you babe or should you lean on meam i look for comfort be i look for a escapeam i look for you be i look the other wayi be a wild child and a home pigeon caravan and a empty kitchen bare foot on the tile with my head up in the cloud one heart goin both direction one love and a couple of question be i settlin up or settlin downam i settlin up or settlin downi can plant a pretty garden or just send myself flower be a jetset friday or a sunday hometown girl i can stay a little lonely or let you get to know me yes i can love a picket fence if it wrap around the world i be a wild child and a home pigeon caravan and a empty kitchen bare foot on the tile with my head up in the cloud i be one heart goin both direction one love and a couple of question be i settlin up or settlin downooh ooh ooh be i look for comfort be i look for a escapeam i look for you be i look the other wayi be a wild child and a home pigeon a caravan and a empty kitchen bare foot on the tile with my head up in the cloud one heart goin both direction one love and a couple of question be i settlin up or settlin down ooh ooham i settlin up or settlin downooh ooh ooh ooh ooh ooh",3
"wooi get the good if you get the time i get the moon if you get the shine i get the back if you get the beat get that solid gold country 33 on repeat all night get get get to livin feelin alright dancin out the denim in em oh my levis i get the fuse if you get the light i get the all if yall get the night all night all night wooi get the rebel if you get the yell heyi get the raisin if you get the hell i get the zig i get the zig if you get the zag get that good life hell of a time in a bag all night get get get to livin feelin alright dancin out the denim in em oh my levis i get the fuse if you get the light i get the all if yall get the night all night what good be a saint if you be not get the sinninwhat good be a life if you do not get to livinwhat good be the one if you be not get the othertakes two to tango let us get this thing goinall night get get get to livin feelin alright dancin out the denim in em oh my levis i get the fuse if you get the light i get the all if yall get the night all night all night all night all night all night",3
"your kiss have a high power your body baby it be divine every time i see you smileit be like i have see the light sleep next to you be heaven but you already know bout that wanna glorify every part of you so baddo not get me wrong i be a god fear christian man but if you be a religion then damn i do not know what i would do yes i may have to worship you i may have to sing your praise i may have to go to church yes every single night and day yes i may have to hit my kneesbecause you lie it on me like the truth and you love me like hallelujah i may have to worship you yes i may have to worship you i may have to worship you i may have to worship youand i be not say you can walk on water or that you can turn it into wine but girl it feel like a miracle that you be mine so do not get me wrong i be a god fear christian man but if you be a religion then damn yes i do not know what i would do yes i may have to worship you i may have to sing your praise i may have to go to church yes every single night and day yes i may have to hit my kneesbecause you lie it on me like the truth and you love me like hallelujah i may have to worship you i may have to worship you woo say i may have to worship youdo not get me wrong i be a god fear christian man but if you be a religion then damn say i do not know what i would do yes i may have to worship you i may have to sing your praise i may have to go to church yes every single night and day i may have to hit my kneesbecause you lie it on me like the truth and you love me like hallelujah i may have to worship you yes i may have to worship you ooh oohooh oohooh i may have to worship you i may have to worship youembed share urlcopy embed copy",3
"61conway the machine front linesdan bull gamers without borderseric bellinger enoughfamous dex like u know menate want to battle rereraury take back the powerrob markman parkside freestyle ft dvious mind zterrace martin denzel curry pig foot ft daylyt g perico kamasi washingtonthe ace kellyxanman im tryna yeahxxxtentacion riot62teejayx6 black life matteryg ftp63not can you help meaquilo always foreverpoppy all the thing she saidscandal live in the citythe zolas energy czaryoung culture i will be thereysn flow head racin64benben lifetimecosmos midnight yesteryeardave east menaceeves karydas complicatedjim jones the peoplejungkook bts still with youkane brown worldwide beautifulmachine gun kelly kill in the name ft travis barker r3hab tini reik besame i need youstonefox white caps65alborosie unprecedented timealex the astronaut banksiaapollo brown che noir 94astrid s dance dance danceball park music day agebrad cox drink seasonbrantley gilbert hard dayscg5 create equaldheusta expectationsdonell lewis miss youdounia soulmatedvbbs tint eye ft 24k goldn blackbear elvis costello no flagharrison storm breathe againiamddb quarantinejess kent no one elsejoey nato do not get involve ft im dontai king rod wave heartlauren cimorelli automatic lovelike saturn leftoversluke bond ft sarah de warren walk awaymason watt sanctuarymaxine i like u but i love memeek mill otherside of americanadia rise too badnasty c they do not ft tinate want to battle stay the course ft cg5navvy piecesnick de la hoyde lie lowninajirachi alightraleigh ritchie party fearri ff raff hop out the lambrockit gaming bad rabbit ft lucky rockit gaming empressrufus wainwright you be not bigscarlxrd the label be deff gxn delete this xne hahahatee grizzley mr officerthe villa turn pointtrey songz 2020 riot how many timeswill hyde easy for uwing defence relocateyoste good be alrightyuto au apple peach ft boy soda66645ar whyandres kurt travis donovan melero multiverse pt 2cg5 music from the heart ft kk slider leon bridge sweeter67juicy j hella fuckin trauma68ben platt everything i do to get to you from songlandcaleb hyles the whole be dead thingdeko ninja gaiden 3412 ft itsoktocrygorillaz machine bitez 8masego masegos 27th69azealia bank black madonnadame dolla blacklistemiway bantai firse machayenge remix ft macklemore gorillaz friday 13th ft octavian hopsin kumbayajorja smith rise rougequin nfn detroit flow610alexander biggs all i can do be hate youballout gofiles j strange rave through the nightkyle allen hello worldruston kelly rubberunlike pluto nicotine ft joanna jones611alma la money acousticaluna aluna george warriordblock europe free 22dirty projector inner worlddounia good bad influencehandsome the walker ft essie holt jack harlow only way freestylejason derulo jwash 685 savage lovekodak black vulture cry 2 ft wiz da wizard mike smiff ozuna caramelopaul kelly my island homesavage gap i be drink and i miss you too ft ily tommyspillage village earthgang jid end of daze ft hollywood jb mereba jordxn bryant the live tombstone drunktom walker wait for youynw bslime freestyle lol6126ix9ine nicki minaj trollzafrojack chico rise cloud 9 ft jeremih aj mitchell burnaya nakamura maluma djadja remixbuddy black 2buju banton blessedcee lo green people watchingda baby rockstar blm remix ft roddy ricch dame dolla goat spirit ft raphael saadiq dennis lloyd alienddg she cheateddzeko keith urban both still youngdua lipa break my heart moon boot remixdua lipa break my heart solardo remixeden prince let it goella henderson take care of youfortafy virgil drip ft kennyon brown donell lewis geazy love be go remix ft jahmed draw love gabby barrett footprint on the moongarrett kato its easy when youre stand thereharry hudson intimidatinghonne no song without youjafaris gluejohnny hunter hallow mankaash paige jadedkelly clarkson i dare you arkadi remixkiana lede dear mr presidentkierra luv worth it allkojey radical same boat ft mereba kranium gal policy remix ft tiwa savage like saturn dojo clublil baby the big picturelil keed fox 5 ft gunna lil playah lie to me part 2lori mc kenna good fightluke bryan build me a daddymaren morris just for nowmaren morris take twomargo price let me downmarshmello halsey be kind surf mesa remixnasty c eazyneil young vacancynle choppa shotta flow 5oh wonder us against the worldpistol pete enzo the toppop smoke make it rain ft rowdy rebel rexx life raj warsam feldt vize far away from home ft leony sara bareilles little voiceseeb zak abel sad in scandinaviashadient ft fknsyd mile of mindshea coulee gess collide ft mykki blanco surf never scaredsurfaces elton john learn to flyswitchfoot lucky mantpain get upteyana taylor wake up love ft iman shumpert the black eye pea el alfa no mananathe kid laroi go ft juice wrldthe main squeeze gallant this worldthomston aprilthouxanbanfauni american muscleumi pretty girl hivaishalini in between girlvera blue heroeswoodkid pale yellowtyla yaweh tommy lee ft post malone xavier dunn mid sentence ft gretta ray yk osiris leave me on readyoung t bugsey do not rush da baby remix ft da baby yungeen ace heartbrokenzac brown band the man who love you the mostzinga fake shots613jt music uncagedthe cast of ru pauls drag race all star season 5 i be in love615gnash insidegnash outsidejake hill father timerob markman niagara fall ft noc rockit gaming corruptuce lee tf westside stupidusher california ft tyga6166ix9ine nicki minaj trollz alternative editiona boogie wit da hoodie bleedidles groundsj cole snow on tha blufflil darkie on the mountainmachine gun kelly bloody valentine acousticno cap count a million ft lil uzi vert rmr rascal remix ft young thug617ashe moral of the story remix ft niall horan ashnikko cry ft grime geazy everybodys gotta learn sometimegreer bye bye babylolo zouai beautiful liesremo drive a flower and a weedsaweetie tap insmokepurpp big dawg ft rick ross the killer my own soul warningthey count me in618alma stay all night acoustice40 give me 6noname song 33swae lee reality checktrippie redd dreamertyedie heartyoung boy never break again one shoot ft lil baby619alesso midnight jack win remix ft liam payne alicia key perfect way to dieallblack rexx life raj guapdad 4000 cleat checkalways never need somebodyamber mark my peopleanderson paak lockdownamy shark everybody riseben platt corner of the skybeyonce black paradebeyonce black parade extendedblueface first missionbts stay goldcalboy brand new ft king von cameron dallas dangerouscaro emerald wake up romeocasanova red light ft smoovelcg5 father daychristian crosby insecurecuban doll 1st offdan bull minecraft vs lego ft the stupendium erbdijon sweet thingdon diablo andy grammer thousand facesdounia hard question freestyleest i wanna be hereebenezer melanineden prince lift your energyfivio foreign move like a boss ft young maflo milli like that bitchfredo bang receiptsgroundbreaking meltdown ft try hard ninja guap tarantino very begin ft future lil wookie gucci mane still remember ft pooh shiesty her i can not breathendyah wys what you sayingjasiah rebeljohn gabbana thot cursejosh x no luvjozzy pleasantvillekeedron bryant i just wanna livekyle bouncinlike saturn hopelil load 6locc 6a6y remix ft nle choppa loser teethluh kel how to lovemario judah crushnicky romero jordan grace burningnle choppa tko anthem ft goon big4 tevooo3paige cold bloodedpink sweat not alrightpoorstacy choose liferiles goarobin schulz wes alaneshantel may until i say so ft westside gunn shy glizzy right or wrong ft lil uzi vert silva hound inkmachinegunsmiley lb spiffy 6ixbuzz name brandsofia carson r3hab miss u much than u knowsofia reyes piso 21 cuando estas tutate mc rae vicious ft lil mosey the score the championtom speight natalie portmantyga vacationvictoria monet khalid sg lewis experienceyoung chris wale yellow flag620not i leave my richard milliejosh a mood swingsjt music i be the infection ft andrea storm kaden rockit gaming splashdown621august alsina nolamaj where be we goingmaj whip whipsoulja boy tell em slideyoung boy never break again death enclaimed62288glam dance for mearca klk ft rosaliaaugust alsina roundsbright eye mariana trenchdan bull i be the king of the castlegeazy nostalgia cyclekaty perry daisy oliver heldens remixlil darkie cocknballtorture ft bruhmanegod jasiah cxrpseno cap suge nightsam fischer this city remix ft kane brown ysn flow no church on sundays623august alsina work to docg5 he be the cartoon catjustin rarri 2 seaterlgp qua straight for the bag ft french montana ray la montagne roll me mama roll6246lack float645ar make a way ft reddo august alsina sincerelyautumn still the same remix ft lil tecca deradoorian corsican shoresdermot kennedy giantsdj snake trust nobodydoja cat unisex freestyleflight sumjack harlow whats poppin remix ft tory lanez lil wayne da baby jpegmafia the bendskenzie exhale ft sia lecrae deep endlil rxspy carolinemissio wolvespaul woolford diplo look for me ft kareen lomax quincy no stressraleigh ritchie squaresryan hemsworth eden cold feetunlike pluto break stringzae hd ceo special delivery625august alsina deliver us ft darrel wall bring me the horizon parasite eveburna boy wonderfulcharlie puth girlfrienddavid cook red turn bluedixie chick march marcheric church stick that in your country songgeazy have enoughguy sebastian stand with youjake hill gt350jay gwuapo blue face ft asian da brat jessie ware soul controljp saxe hey stupid i love youlennon stella summer feeling jengi remix ft charlie puth mario judah die very roughthe live tombstone a doll house ft hayley nelson62624hrs number4alexander 23 idk you yet live on pianoalexandra stan take me home karim naas remixalesso midnight rompasso remixaloe blacc my waybabyy chris 2k kevin gate no harmbecky hill sigala heaven on my mindbig boi sleepy brown can not sleepblackpink how you like thatblake rise ordinary peoplebrett eldredge sunday drivecalboy round ft fivio foreign call me karizma floatcamel phat yannis foal hypercolour casey veggies rockie fresh make for itcassadee pope let me gocassadee pope build this housecheat code heavenchelsea cutler noah kahan crazy thingschris tomlin thank you lord ft florida georgia line thomas rhett chris tomlin who you be to me ft lady achrissy metz actresscupcak ke discountsdeadman deadmanx6demi lovato in the mirrordominic fike chicken tendersdonna missal how do it feeldounia skin deepdub vision signdwn2earth vacationelhae eric bellinger perksgabifuego astrid s contigo tengo feelinggerm walk ingrandson identityguapdad 4000 lil scammer that can ft denzel curry jayla darden demonstrationjonas blue max nakedk camp pineapple juicekacy hill everybodys motherkyle bouncin alternate versionlandon cube eighty ft 24k goldn lauren alaina get good remix ft trisha yearwood like saturn sandy futurelil gotit what be be ft future lil load gang unit remix ft yglil mosey back at it ft lil baby marshmello halsey be kind jacques lu cont remixmatt ox beam me upmaverick sabre signsmc virgin yung craka pill cosbymegan you stallion girl in the hoodmelanie martinez fire drillmemphis may fire everybody love mequinn xcii 2 time aroundrockit gaming leftyrussell dickerson home sweetsavannah cristina fd up ft flo milli shay lia all up to yousheppard symphonyshoreline mafia gangstas sippas remix ft q da fool ygstephen stray nightssueco the child smackdown ft tokyos revengeteejayx6 punchin ft nle choppa terrace martin robert glasper 9th wonder kamasi washington freeze tagtinashe they hopscotch remixtobi lou neither here nor theretoni braxton missy elliott do ittrevor daniel selena gomez past lifeturbo race after metwst be you film metyga ibizausher i cryyoung dolph blue diamondsyung pinch nascar shawty627dheusta misunderstoodjt music time to operate ft neebs gaming629645ar itchy fingersglass animal heat wavesqueen naija wale butterfly pt 2 wale remix630bronson dawn ft totally enormous extinct dinosaur disclosure slowthai my highellie goulding slow grenade ft lauv evanescence the game be overj nanks everydaykanye west wash us in the blood ft travis scott katy perry daisy acoustickyle allen encryptionlennon stella summer feeling acoustic ft charlie puth mike shinoda open doormike shinoda osirismike shinoda super galaxticamoneybagg yo say sumobn jay dead president ft jackboy quando rondo depression",3
"i do not always wake up in the morninpour myself a strong one aw but when i get lonely i do your memory get burninlean back on the bourbon sure as hell can not keep leanin on you look like i be learnin the hard way againit be all my fault yes i drop the ballyou be go and i be go three sheet to the wind thinkin bout all i have waste on you all of this time and all of this money all of the this sorries i do not owe you honey all of this mile on this chevy and prayer in a pew all them day i spend waste on you waste on you yes i swear this oned be different my heart would not listen to my head and this boot on my foot look like i be learn the hard way againthat be why i have be waste on you all of this time and all of this money all this sorries i do not owe you honey all of this mile on this chevy and prayer in a pew all them day i spend waste on you waste on you like this pile of your stuff that be pack up in the back right down to the flame of this match waste on you waste on you waste on you waste on you waste on you all of this time and all of this money all this sorries i do not owe you honey all of this mile on this chevy and prayer in a pew all them day i spend waste on you waste on you waste on you waste on you",3
"that neon sign hangin outside that barshould have say go home if you know what be good for your heartwhen she sit down in that adpi tshirtshould have say watch out or boy you be gonna wind up hurtand that label on that whiskey on that shelfshould have say do not buy no shot for no one elseshould have come with a warnin oohdo not sit right there do not sip on what they be pourin youher kiss be gonna kill you in the morninnah it be not gonna end too good everythin about that night i think i wantedshould have come with a warnin ooh oohooh oohshould have come with a warninphone just light up and it be damn near 2 amoughta be blue light or some kind of loud siren sayin do not pick it up she will let you downit be the deep end and you be gonna drown and this you up text that she send me right nowshould have come with a warnin oohdo not sit right there do not sip on what they be pourin youher kiss be gonna kill you in the morninnah it be not gonna end too good everything about that night i think i wantedshould have come with a warnin ooh oohooh oohshould have come with a warnindo not fire it up and hit the headlight turn on around at the next red light i wish somebody would have give me some damn sign yes i wish that nightwould have come with a warnin ooh oohooh oohwould have come with a warninwould have come with a warnin ooh oohooh oohwould have come with a warnin",3
"they start out blue like a east tennessee june sky full of smalltown innocence guard by a picket fence perfect til i drive by you be lookin for a way out and i be on my way girl once you love a cowboy you will never be the same i know right now you think this be it but i be gonna leave you with neon eye dollarinajukebox heartache drinkin off a diva bar highway thick smoke soak up in tequila tell you i would leave you with neon eye dancin with a ghost on th mu dance floor never r mu ally gettin what you come for lonely lip sippin on a margarita girl i would hate to see you with neon eye right now they be glowin like the cigarette we just spark aw but i have see this scene before like the light on a liquor store pretty soon they will go dark i know you be tire of all the same shitthat be why you think you want this i can show you firsthand girl what you wish you woulda miss but if you will not take it from me i guess you be gonna have to see through neon eye dollarinajukebox heartache drinkin off a diva bar highway thick smoke soak up in tequila tell you i would leave you with neon eye dancin with a ghost on the dance floor never really gettin what you come for lonely lip sippin on a margarita girl i would hate to see you with neon eye neon eye i do not wanna be the one to say i tell you so just let me push you away before you get too close i can not go and make up your mind and i do not wanna be the reason behind that neon eye dollarinajukebox heartache drinkin off a diva bar highway thick smoke soak up in tequila tell you i would leave you with neon eye dancin with a ghost on the dance floor never really gettin what you come for lonely lip sippin on a margarita girl i would hate to see you with neon eye neon eye neon eye",3
"you think i would die when you say goodbye for a minute i think that i would and there for awhile can not even fake a smile even if the bad joke sound good i go off the rail think hell may as good rock bottom be callin my name but lookin back now i oughta be in the movin on halloffame it be not my buddy it be not my mama it be not no selfhelp howto it be not old record it be not old fling or dancin with somebody new tequila make me crazy cold beer would not do so i whiskeyd my way over you you see me out on a friday downtown with a smile that come stumblin back in guess that kill your mood because you do what you do turn around and walk out again so pour a little much bourbon oh it be the only thing be workinit be not my buddy it be not my mama it be not no selfhelp howto it be not old record it be not old fling or dancin with somebody new tequila make me crazy cold beer would not do so i whiskeyd my way over you whiskeyd my way whiskeyd my way oh oh keep the bar keep workinoh oh pour it on this hurtinit be not my buddy it be not my momma it be not no selfhelp howto it be not old record and it be not old fling or dancin with somebody new tequila make me crazy cold beer would not do so i whiskeyd my way over you tequila do not cut it cold beer be no use so i whiskeyd my way over you embed share urlcopy embed copy",3
"i need to lean on a truck with five old friend tell old lie and then tell em again ride 33 til it hit the river throw can in the bed til the moon just a sliver wanna see my name on a diva bar wall where the ceiling be not but the beer be tallthere be something bout a city like this make me miss what i grow up with rednecks red letter red dirt one light one bar one church where the lord g mu t thank and the shine g mu t drink while a out back brush pile burn yes i have be away way too long but tonight i be head back homebecause when i need to find methere be only three thing that will work rednecks red letter red dirt i need to hear mama pray til the roll get cold for them hometown folk that she say i know my soul a little dirty because my boot be too cleanit be be too long since i have see rednecks red letter red dirt one light one bar one church where the lord get thank and the shine get drink while a out back brush pile burn yes i have be away way too long but tonight i be head back homebecause when i need to find methere be only three thing that will work rednecks red letter red dirt rednecks red letter red dirt oh yes i bet by now they be missin me so i be not stoppin til i see rednecks red letter red dirt one light one bar one church where the lord get thank and the shine get drink while a out back brush pile burn yes i have be away way too long but tonight i be head back homebecause when i need to find methere be only three thing that will work rednecks red letter red dirt rednecks red letter red dirt rednecks red letter red dirt embed share urlcopy embed copy",3
"if you get a little dirt on your new boot if you roll in late to work from hittin snooze if them school boy be not get no luck because you start turnin your nose up at them downtown light because they be not your kind of view i hope the next boy that fall for you do not blame you if you roll your eye when them other guy try to take you out on the city if you quit sippin wine and you start likin shootin whiskey if you start talkin with a drawl and feelin all kind of pretty if you be up to see the sun before you fall asleep oh baby blame it on me oh baby blame it on me if your friend start ask you what be go onbecause all you wanna hear be them country song if you start takin gravel road and stoppin off at texacos and you wanna watch the full moon all night long it be my fault ha if you roll your ey mu s when them other guy try to tak mu you out on the city if you quit sippin wine and you start likin shootin whiskey if you start talkin with a drawl and feelin all kind of pretty if you be up to see the sun before you fall asleep oh baby blame it on me oh baby blame it on me forgive me if i set the bar too high with a sixpack and a bass boat fishtail slide if them weekend boy get bore i do not mean to wreck it for you yes it be my bad girl if you have the time of your lifeit be all right if you roll your eye when them other guy try to take you out on the city if you quit sippin wine and you start likin shootin whiskey if you start talkin with a drawl and feelin all kind of pretty if you be up to see the sun before you fall asleep oh baby blame it on me oh baby blame it on me baby blame it on me oh blame it on oh blame it on baby blame it on me embed share urlcopy embed copy",3
"tell em what be up fugginwoo yes fuckin cornbread conner over there bout to fuckin sling some mud boe fuck em all get a goose in my glovebox i be wearin ariats and i do not even wear sock i tell them boy in the fancy ol truck hook em up square body when i fuckin square up wooboot scootin buggy in my knee cap jeans you get a gun but you be scare of me i be on a beat and i do not even grow no tomato you can not touch me like a really hot ass potato woowalk around with my neck muscle flex out pocket full of money and some goddamn rainbow trout fuck fishin license i do not need that hit the game warden smack dab in his little gonad i be litr than a truck on fire swervinhotter than a distillery full of bourbon nice twentytwo by fourteens i hope you curb em get some bullet hole sonofbitches do you some learnin fugginmountain dewdew on the haters like a commode i live where bigfoot do that be why i go beast mode and they be not gonna catch me camera man too slow to be redneckr than me there be not no loophole pullin up leakin oil because i be slick i must be a husqvarna i be a tad big thick get a tootsie pop shawty all i wanna do be lick her i go hard not even my own pecker be stiff i get a friend with a mullet a friend with a musket a friend with a chicken and some corn in a bucket every time i see wood all i wanna do be chuck it bonfire big than a rich guy house fugginrubber baby buggy bumper alan jackson thumpin in my uncle brother hummer dip stain on my steerin wheel and all my cover santa clause do not know but rudolfs get it cominlast year i ask for a 58 biscayne all i get be a orange and a pack of rogaineyou give me all that coal you be not give me propane now i get beef i be about to steal your sleigh i listen to country music even when i sleep i walk it like i talk it i get boot in my tooth my station wagon get a jesus fish cut fender well on 40s bitch big lift kit because i be close to god plus he give me a dingdong the size of a eddie bauer rod skeet shootin with some buddy from my hometown pistol packin that kaboom when we go downtownbecause the weirdo on the corner look like sewer rat see a dude in plaid short shit his pant that be a fuckin fact i be not even high i be not even drink jack but that fella who pooped prolly coulda use a tater sack eww diarrhea in his air force 1s if he be wearin tony lama it would not have happen to him alright back to the cool shit like i be sayini want a mullet so long that it touch the pavement i need a duke of hazard car so i can smash all the daisys but like not the cousin one i mean like nonblood relate bitch i be lacquer thin larry sweet than a blackberry baldass head but my nipple still hella hairy lookin like a dreamcatcher on a set of man titties i be a country boy i do not fuck with the city yeahyeah i be a country boy morgan wallen on the speaker ridin through town steady wakin up the tweekers lacquer tell em what it be bench seat bobby gun moonshine and weed all you need boe may be a little dust on this bottle fugginslim note jimmy though i drink like buffett i have be chillin with the bitch bout a couple hundred dozen they pour the jim beam all up in my gullet tryna get me drink so they can play with my mullet ridin in the camry son i rip the ebrake take it to the curb slidin sideways skrrtthen i turn it around and i take it back to my place put her ass on the couch then we hit a three way woah damnbitch i be patriotic bleed red white and blue if you be not about this country good motherfuck you your cousin hit me up i nut cashew think i catch something hold up ah chooam not muckin you be not nothin you be not fuckin i stay sam huntinskinny jeans with cope ring on you fake motherfuckers big shit and big rig rather be like trucker lift kit and bite tit eat a bitch like supper i hide my face so the clintons can not find me next day you will find me suicided from a pine tree i turn around to see what be behind me a fat booty chick plump lip a dime piece a huge bitchi be here i be there elf on the shelf get bar by the load tuck under my belt tongue kissin your bitch dick her down then she melt one much thing epstein do not kill himself bobby embed share urlcopy embed copy",3
"girl since you leave me be tryin to forget we ever become what we be and i pour some whiskey on place you kiss me try to wash off all the hurt but be not nothin workini have live out the word in a thousand old sad country song but whenever i try to move onit be like tryna put a bandaid on a bullet hole tryna tell a cowboy to slow downit be like watchin the way that the river roll and then tellin it to turn back around and i have hold some stranger tell people i hat mu you but i just keep hittin a wallit be like tryna put a bandaid on a bullet hole it just do not do be mu no good at all if i be only heart break and lonely i would head on back down to the bar find me a companion but you leave a canyoncan not nobody fill in this heart and girl it be like tryna put a bandaid on a bullet hole tryna tell a cowboy to slow downit be like watchin the way that the river roll and then tellin it to turn back around and i have hold some stranger tell people i hate you but i just keep hittin a wallit be like tryna put a bandaid on a bullet hole it just do not do me no good at all no damn good damn good damn good at all and baby tell me how you do iti just gotta know and tell me what be your secretand how do you let me go so easybecause girl it be like tryna put a bandaid on a bullet hole tryna tell a cowboy to slow downit be like watchin the way that the river roll and then tellin it to turn back around oh i have hold some stranger tell people i hate you but i just keep hittin a wallit be like tryna put a bandaid on a bullet hole it just do not do me no good at allit be like tryna to put a bandaid on a bullet hole it just do not do me no good at all no damn good damn good damn good at all",3
"my buddy brandon hold the record for singleseason touchdown throw and good ol johnny he be the life of every partyit be like cheer they know him everywhere he go i have get some famous friend you have probably never hear of but back in rutherford county our crowd be 2 to none you may not know em here in this big city we be in but when i go back home i have get some famous friend yes i do my buddy jason he be the sheriffhe will flash his light but l mu t me go my boy randy he be a preach mu r my girl megan she be be teacher of the year i swear for five year in a row i have get some famous friend you have probably never hear of but back in hamilton county our crowd be 2 to none you may not know em here in this big city we be in but when i go back home i have get some famous friend yes i do i get friend in high place on this small town roadsbecause round here it be all about the people that you know and i have get some famous friend you have probably never hear of but back in davidson county our crowd be 2 to none you may not know em here in this big city we be in but when i go back home i have get some famous friend yes i doooh yes i do may not know em here in this big city we be in but when i go back home i have get some famous friend yes i have get some famous friend i have get some famous friendsyeah",3
"nipsey hussle what it feel like dua lipa we be good karol g locationpink sweat heaven taylor swift love story taylors versionlil tjay call my phone erica bank buss it feat travis scottlucky daye how much can a heart take feat yebbapale wave fall to piece surf mesa carry away with madison beerrita os big feat gunnapnk cover me in sunshine florida georgia line always gonna love you young stoner life that go feat t shyneaap rocky rich nigga problemsslowthai term feat dominic fike denzel currygryffin i want love with two feetleah nob mu l begin middle end from the n mu tflix film to all the boy always and foreveralaina castillo stfu i get usara kays future kid ruel too many feeling quinn xcii my wife 2 dog lil mosey enough geazy a little much feat kiana ledesia 11ashe the same kodak black every balmain headie one siberia feat burna boyrowdy rebel jesse owens feat navrebecca black friday remixmaude latour walk backwards valley like 1999lucy park true to you syd miss out kelly rowland black magic clever roll royce umbrellalilspirit 4ever claud guard down patrick droney yours in the morning ryan hurd chase after you with maren morrisfrancis karel you be too close mod sun betterman the pretty reckless only love can save me now feat matt cameron kim thayilbetween friend shiny kevin gate plug daughter 2smokepurpp prom queen young ma off the yak sevyn streeter guilty pj harding dear august peach tree rascal oozbiig piig cuenta lo dan dlion need you right now feat channel tres upsahl stoptiera mile feat breland evaluna montaner uno ma uno king of leon echo x ambassador skipthatparty with jensen mc raegallant relapseybn almighty jay battle my spirit guapdad 4000 how many babyface ray allowance feat kash dollyoung devyn straight to it charlie heat angry heart zachary knowles johnny june hauskey go wrong sport call me anytime rosie retail therapy emmit fenn until we leave the grind moore kismet rumor curbi make amend feat kyan palmerpentatonix coffee in bed robin thicke look easy eric bellinger hype beast jpegmafia panic roomdoe boy low key feat lil uzi vertshy glizzy white lie feat rmrgreta van fleet heat above coin sagittarius superstar feat faye websterjon foreman a place call earth jamie miller hold you til be old toledo sunday funday dylan fraser gucci sweater boslen triplpb poody batman lil muk live life feat lil baby yxng kaphora colorblind ouse why do you tell me that you love mechristian leave filth rileyy lanez when i see you lamonts songjacob bank parade briston maroney it be still cool if you do not sir sly loverboy beanz trend topic marlon craft lookin up fuego pal de peso morgan wade take me away djouher patience savannah cristina body work tayo sound runaway michael brun oh mama embed share urlcopy embed copy",3
"sometimes it feel like i be watch from the outside sometimes it feel like i be breathe but be i alive i will not keep search for answer that be not here to find all i know be i be not home yet this be not where i belong take this world and give me jesus this be not where i belong so when the wall come fall down on me and when i be lose in the current of a rage sea i have this bless assurance hold me all i know be i be not home yet this be not where i belong take this world and give me jesus this be not where i belong when the earth shake i wanna be find in you when the light fade i wanna be find in you all i know be i be not home yet this be not where i belong take this world and give me jesus this be not where i belong all i know be i be not home yet this be not where i belong where i belongtake this world and give me jesus this be not where i belong where i belongwhere i belong where i belong where i belong where i belong",2
"winter have come back again feel like the season will not end my faith be tire tonight and i will not try to pretend i have get it all figure out that i do not have any doubt i have get a bust heart i need you now yes i need you now hold on to me hold on to medo not let me lose my way hold on to me i be the wander son enough be never enough i keep chase the wind instead of chase your love i be scream out your namedo not let me fall on my face i have get a bust heart i be in need of a change yes i be desperate for grace hold on to me hold on to mehold on to medo not let me lose my way do not let me lose my wayhold on to me break your heart a thousand time but you have never leave my side you have always be here for me you never let me go you never let me godo not ever let me go hold on to me hold on to mehold on to medo not let me lose my way do not let me lose my wayhold on to me winter will come to a end soon the season will end i surrender tonight you meet me right where i be",2
